day,DVS,LAI,TAGP,TWSO,TWLV,TWST,TWRT,TRA,RD,SM,WWLOW
2006-04-06,0.01445078031212485,0.03781274809907671,24.39532135424304,0.0,12.19766067712152,12.19766067712152,24.39532135424304,0.004117862695739753,10.8,0.3,
2006-04-07,0.0289015606242497,0.04112677900361782,26.473583859720588,0.0,13.24235350669318,13.231230353027408,26.429562462494793,0.004497834951051582,11.600000000000001,0.3,
2006-04-08,0.04335234093637455,0.04487447333055706,28.759294386657018,0.0,14.397442214858383,14.361852171798635,28.61945672052537,0.004927188503539787,12.400000000000002,0.3,
2006-04-09,0.0578031212484994,0.04912328384014724,31.280830906518766,0.0,15.678453902732326,15.602377003786442,30.984084599721108,0.0054134942200193634,13.200000000000003,0.3,
2006-04-10,0.07225390156062425,0.053952691402064296,34.071130206127904,0.0,17.103471702302617,16.967658503825284,33.545249574650136,0.0059656172484667015,14.000000000000004,0.3,
2006-04-11,0.0867046818727491,0.059456569970210066,37.16850802209385,0.0,18.693604616176493,18.47490340591736,36.32791898086548,0.006593951091058078,14.800000000000004,0.3,
2006-04-12,0.10115546218487395,0.0657460500059377,40.617638174023476,0.0,20.47355038335626,20.144087790667214,39.36074126335747,0.007310693232442214,15.600000000000005,0.3,
2006-04-13,0.1156062424969988,0.07294490634827983,44.470722519748456,0.0,22.47227043174266,21.998452088005795,42.676652938082356,0.008129287073763616,16.400000000000006,0.3,
2006-04-14,0.13005702280912365,0.08110219668763606,48.78840158938496,0.0,24.72354527277362,24.06485631661134,46.31317954114885,0.009054824942565824,17.200000000000006,0.3,
2006-04-15,0.1445078031212485,0.09036148935332192,53.63535294628052,0.0,27.263757999958155,26.371594946322368,50.30829876797955,0.01010242624873353,18.000000000000007,0.3,
2006-04-16,0.15895858343337335,0.1008896153835335,59.086087321516445,0.0,30.134990678309975,28.951096643206473,54.70494209288067,0.011289355481818244,18.800000000000008,0.3,
2006-04-17,0.1734093637454982,0.11288059198614689,65.22650592019596,0.0,33.38595409656344,31.840551823632516,59.55165753383248,0.012635283897149699,19.60000000000001,0.3,
2006-04-18,0.18786014405762305,0.1265601974509862,72.15569750865922,0.0,37.073065947207304,35.08263156145192,64.90335231385836,0.014162560825148962,20.40000000000001,0.3,
2006-04-19,0.2023109243697479,0.14219129078631268,79.98800514712978,0.0,41.26169725556605,38.726307891563735,70.82211996372568,0.015896483751877688,21.20000000000001,0.3,
2006-04-20,0.21676170468187275,0.16007997421771616,88.85539231237007,0.0,46.027607374138825,42.827784938231254,77.37815407980469,0.017865550311844877,22.00000000000001,0.3,
2006-04-21,0.2312124849939976,0.18058269671439042,98.91013562474302,0.0,51.45858704894171,47.45154857580132,84.6507470574895,0.02010166716420259,22.80000000000001,0.3,
2006-04-22,0.24566326530612245,0.20411438836684656,110.32786497171767,0.0,57.65632608822587,52.671538883491806,92.72936594289588,0.02264027987637358,23.600000000000012,0.3,
2006-04-23,0.2601140456182473,0.23115769336683173,123.31095930463434,0.0,64.7385157264623,58.572443578172035,101.71478806395042,0.025520373927160122,24.400000000000013,0.3,
2006-04-24,0.2745648259303721,0.2615767117890194,138.09228455636088,0.0,72.84118396544146,65.25110059091944,111.72026489513927,0.02871366966217813,25.200000000000014,0.3,
2006-04-25,0.289015606242497,0.29557604867949855,154.89540769772375,0.0,82.0971060139738,72.79830168374995,122.84365583159885,0.03222474744662197,26.000000000000014,0.3,
2006-04-26,0.3034663865546219,0.33357710752198716,173.95522658536842,0.0,92.64712381162666,81.30810277374177,135.18165329215722,0.03607610733409675,26.800000000000015,0.3,
2006-04-27,0.31791716686674676,0.3760508909902366,195.5304391657432,0.0,104.6472026575389,90.8832365082043,148.83731957373234,0.040289660541070194,27.600000000000016,0.3,
2006-04-28,0.33236794717887164,0.42352383877269906,219.90494809520635,0.0,118.26947097831179,101.63547711689458,163.91991044328358,0.04488606383397691,28.400000000000016,0.3,
2006-04-29,0.3468187274909965,0.4765843525091573,247.38897586359425,0.0,133.7031163235402,113.68585954005405,180.54447086993548,0.04988390223603091,29.200000000000017,0.3,
2006-04-30,0.3612695078031214,0.5358900887123967,278.31971750284765,0.0,151.15503537569998,127.16468212714767,198.83112710173856,0.05529870743504449,30.000000000000018,0.3,
2006-05-01,0.37572028811524627,0.6021761100667573,313.06130329375435,0.0,170.8501015302238,142.2112017635305,218.90398240717838,0.06114180513694727,30.80000000000002,0.3,
2006-05-02,0.39017106842737115,0.6762639961345263,352.00378047061827,0.0,193.03087321954706,158.9729072510712,240.88950677358125,0.06741899390003878,31.60000000000002,0.3,
2006-05-03,0.404621848739496,0.7590720263924716,395.56075413860503,0.0,217.95652134122582,177.60423279737918,264.9142962076815,0.07412907155448212,32.40000000000002,0.3,
2006-05-04,0.4190726290516209,0.8516265618117771,444.1652605986835,0.0,245.90070887884804,198.2645517198355,291.10206908487896,0.08126224394946695,33.20000000000002,0.3,
2006-05-05,0.4335234093637458,0.955074766049935,498.26339356321625,0.0,277.14811736263863,221.11527620057765,319.5697712395873,0.08879847502555138,34.000000000000014,0.3,
2006-05-06,0.44797418967587066,1.070698823926924,558.3051849937428,0.0,311.9892949529517,246.3158900407911,350.4226863272408,0.09670586712380085,34.80000000000001,0.3,
2006-05-07,0.46242496998799554,1.199931833416035,624.7322854799878,0.0,350.71351677252665,274.01876870746116,383.748503509516,0.10493919518556744,35.60000000000001,0.3,
2006-05-08,0.4768757503001204,1.344375568122014,697.9621301625893,0.0,393.5994222118974,304.362707950692,419.6103916804592,0.11343875590520269,36.400000000000006,0.3,
2006-05-09,0.4913265306122453,1.505820330402886,778.368555444059,0.0,440.90335233134545,337.4652031127136,458.039277571248,0.12212972897101147,37.2,0.3,
2006-05-10,0.5057773109243702,1.6862671412042174,866.2592844156952,0.0,492.8455773613515,373.4137070543437,499.0257272413128,0.13092227596437994,38.0,0.3,
2006-05-11,0.520228091236495,1.8879525416368652,961.851338552534,0.0,549.5949918533018,412.25634669923215,542.5120768817595,0.13971261444043187,38.8,0.3,
2006-05-12,0.5346788715486199,2.113376313700436,1065.246227766346,0.0,611.2533486563764,453.9928791099697,588.3857192365878,0.14838528905596074,39.599999999999994,0.3,
2006-05-13,0.5491296518607448,2.3653324637358883,1176.4076182415477,0.0,677.8406451567654,498.5669730847823,636.4746704582856,0.15681680601953882,40.39999999999999,0.3,
2006-05-14,0.5635804321728697,2.646943852630514,1294.9191371862826,0.5880265812247222,748.1243193098917,546.2067912951662,686.7866568911198,0.1648806904083143,41.19999999999999,0.3,
2006-05-15,0.5780312124849946,2.9533829203501667,1420.270282275708,2.1944581978403415,821.0860021002851,596.9898219775827,739.2067369860451,0.1722782113853438,41.999999999999986,0.3,
2006-05-16,0.5924819927971194,3.2688134834432643,1551.783771473193,4.9127285523580495,896.1885171224512,650.6825257983837,793.3765672086369,0.17865019258641296,42.79999999999998,0.3,
2006-05-17,0.6069327731092443,3.5903508441918848,1688.4752228178863,8.811554511542823,972.7450315864085,706.9186367199349,848.8269450839556,0.18406857358532938,43.59999999999998,0.3,
2006-05-18,0.6213835534213692,3.9154366843002752,1829.4426461018736,13.939456988967798,1050.1464220884059,765.3567670245,905.1407538383548,0.18863264247000566,44.39999999999998,0.3,
2006-05-19,0.6358343337334941,4.241901914613896,1973.9009878056406,20.328877189625892,1127.8762388297448,825.6958717862699,961.9641962970697,0.1924527696533097,45.199999999999974,0.3,
2006-05-20,0.650285114045619,4.561629343379841,2121.1946402985864,28.000501673231472,1205.5121560484645,887.6819825768905,1019.0084971736628,0.19558722297616613,45.99999999999997,0.3,
2006-05-21,0.6647358943577438,4.8701245507415765,2270.7678267126194,36.965553804665284,1282.7049949128766,951.0972779950771,1076.035236574608,0.19814361973848668,46.79999999999997,0.3,
2006-05-22,0.6791866746698687,5.165073758285952,2422.189134037917,47.230593040556535,1359.1867243778079,1015.771816619553,1132.8629616680926,0.20023221966441324,47.599999999999966,0.3,
2006-05-23,0.6936374549819936,5.440743709514358,2575.137690002691,58.800376138542994,1434.7581616194911,1081.5791522446568,1189.3589604651058,0.20192639286516167,48.39999999999996,0.3,
2006-05-24,0.7080882352941185,5.6973068554235935,2729.3653538538756,71.67817274827908,1509.2658446765715,1148.4213364290251,1245.4227885665548,0.20331580816829664,49.19999999999996,0.3,
2006-05-25,0.7225390156062433,5.934608981135721,2884.696796083698,85.86805753637755,1582.598871311127,1216.2298672361935,1300.9845063240948,0.20446602714493234,49.99999999999996,0.3,
2006-05-26,0.7369897959183682,6.155118350523935,3041.0054875772807,101.37481551243111,1654.6746250408014,1284.956047024048,1355.9944735064566,0.2054347513486406,50.799999999999955,0.3,
2006-05-27,0.7514405762304931,6.362011949091738,3198.204257303429,118.20446419013359,1725.4323787277071,1354.5674143855886,1410.4189113193097,0.20626595664582,51.59999999999995,0.3,
2006-05-28,0.765891356542618,6.554715625670965,3356.2565638700635,136.36678526350738,1794.8365131649643,1425.053265441592,1464.2428106944922,0.20698245390769246,52.39999999999995,0.3,
2006-05-29,0.7803421368547429,6.732960865792087,3515.0865295853905,155.86587027168815,1862.8357735827076,1496.384885730995,1517.438636478163,0.20760319707675168,53.199999999999946,0.3,
2006-05-30,0.7947929171668677,6.896690917684626,3674.6563466443786,176.70899571162158,1929.3972882021933,1568.5500627305635,1569.992687360895,0.20814367677116413,53.99999999999994,0.3,
2006-05-31,0.8092436974789926,7.045766503019973,3834.934083600275,198.90336101373936,1994.4918189527664,1641.538903633769,1621.8938075549245,0.20861601011829603,54.79999999999994,0.3,
2006-06-01,0.8236944777911175,7.180253662703531,3995.891220905277,222.45591252658318,2058.0925292177863,1715.3427791609074,1673.1324627472927,0.20903018412020793,55.59999999999994,0.3,
2006-06-02,0.8381452581032424,7.300131760158423,4157.501449762834,247.37326550563097,2120.174372361654,1789.9538118955497,1723.7002812214882,0.20939397792082579,56.399999999999935,0.3,
2006-06-03,0.8525960384153672,7.405452567714909,4319.732955824916,273.6605232487596,2180.7111151585227,1865.3613174176332,1773.5876256152608,0.20971367613911732,57.19999999999993,0.3,
2006-06-04,0.8670468187274921,7.496245710892881,4482.551504144436,301.32162824072884,2239.676697161478,1941.5531787422294,1822.7846358609256,0.20999422104529775,57.99999999999993,0.3,
2006-06-05,0.881497599039617,7.5725559652923256,4645.932223213586,330.36138063908527,2297.0494752452696,2018.5213673292321,1871.2847703937337,0.21023952183139816,58.799999999999926,0.3,
2006-06-06,0.8959483793517419,7.63447025058866,4809.849692059168,360.7838926235509,2352.808439774366,2096.2573596612506,1919.0817098052294,0.21045267455968847,59.59999999999992,0.3,
2006-06-07,0.9103991596638668,7.682181729506775,4974.277762946212,392.59253683669033,2406.9331804081967,2174.752045701324,1966.1693113612866,0.21063617994034153,60.39999999999992,0.3,
2006-06-08,0.9248499399759916,7.716076670615918,5139.189593910796,425.78993010186,2459.4039284157107,2253.995735393226,2012.5416270062144,0.21079215009844351,61.19999999999992,0.3,
2006-06-09,0.9393007202881165,7.7346605239747115,5304.557915731124,460.37796745320964,2510.2016692160178,2333.9782790618965,2058.1929850726374,0.21091983114839635,61.999999999999915,0.3,
2006-06-10,0.9537515006002414,7.736788460248041,5470.351247695018,496.35698749242147,2559.3070403394577,2414.687219863139,2103.1169673011937,0.21101845869967262,62.79999999999991,0.3,
2006-06-11,0.9682022809123663,7.7250959480733945,5636.534390278834,533.7257508720508,2606.700657158266,2496.107982248517,2147.30661871809,0.21109139000619254,63.59999999999991,0.3,
2006-06-12,0.9826530612244911,7.701062003281552,5803.075789873735,572.4830373790477,2652.365295805411,2578.227456689276,2190.7564364810582,0.21114013774058935,64.3999999999999,0.3,
2006-06-13,0.997103841536616,7.671759686668305,5969.945419840411,612.6272507106495,2696.285175121174,2661.032994008587,2233.46174714228,0.2111731294226185,65.1999999999999,0.3,
2006-06-14,1.0,7.6375803334728865,6137.126185698204,654.1592997892534,2738.4487659258048,2744.5181199831463,2275.4215321329175,0.21119053354422007,65.9999999999999,0.3,
2006-06-15,1.0089100666173205,7.604554049770481,6304.117668003249,695.9071703655144,2780.1966365020658,2828.0138611356683,2317.1694027091785,0.21120003346465235,66.7999999999999,0.3,
2006-06-16,1.017820133234641,7.5690620320242346,6472.406543264763,741.4281588868213,2820.6944169734334,2910.283967404508,2356.924514296858,0.21119679202471503,67.5999999999999,0.3,
2006-06-17,1.0267301998519616,7.53117164425577,6641.9718729277265,790.7693478656726,2859.912988784276,2991.289536277777,2394.69735444918,0.21118068717151975,68.39999999999989,0.3,
2006-06-18,1.035640266469282,7.490943047618817,6812.792563962716,843.9764844079157,2897.8237867722974,3070.992292782503,2430.498716250264,0.21115156860811057,69.19999999999989,0.3,
2006-06-19,1.0445503330866026,7.448429700928936,6984.8473617066975,901.093965173413,2934.3988034274325,3149.354593105851,2464.339690464402,0.21110925710616593,69.99999999999989,0.3,
2006-06-20,1.0534603997039231,7.403678821878454,7158.114841824867,962.1648202933391,2969.6105933070176,3226.33942822451,2496.2316583153356,0.21105354351616742,70.79999999999988,0.3,
2006-06-21,1.0623704663212437,7.356731809879198,7332.573401157499,1027.2306960479914,3003.4322776107974,3301.9104274987094,2526.186284870595,0.21098418746996145,71.59999999999988,0.3,
2006-06-22,1.0712805329385642,7.3076246317891105,7508.201247178671,1096.3318360605576,3035.837548927988,3376.0318621901256,2554.2155130189235,0.21090091576519743,72.39999999999988,0.3,
2006-06-23,1.0801905995558847,7.256388172003864,7684.976385751653,1169.5070607056757,3066.800676179074,3448.668648866903,2580.3315580430008,0.21080342041569267,73.19999999999987,0.3,
2006-06-24,1.0891006661732052,7.203048548549443,7862.876606817681,1246.7937443655242,3096.2965097877513,3519.7863526644055,2604.546902805318,0.21069135634619388,73.99999999999987,0.3,
2006-06-25,1.0980107327905257,7.147627396912613,8041.879467599818,1328.2277900890333,3124.300487133558,3589.3511903772264,2626.8742935824184,0.21056433870415495,74.79999999999987,0.3,
2006-06-26,1.1069207994078463,7.0901421234070545,8221.96227284035,1413.843601119742,3150.788638353863,3657.330033366745,2647.3267366021532,0.21042193975487708,75.59999999999987,0.3,
2006-06-27,1.1158308660251668,7.030606129905832,8403.102051517451,1503.6740486526644,3175.7375925853867,3723.6904102794006,2665.9174953604847,0.21026368531953457,76.39999999999986,0.3,
2006-06-28,1.1247409326424873,6.969029011786305,8585.275529402843,1597.7504350576594,3199.124584760939,3788.4005095842444,2682.660088819194,0.21008905070806516,77.19999999999986,0.3,
2006-06-29,1.1336509992598078,6.905416730941357,8768.45909672522,1696.102451663168,3220.9274631073336,3851.4291819547193,2697.568290614165,0.20989745609049396,77.99999999999986,0.3,
2006-06-30,1.1425610658771284,6.839771765719355,8952.62877009196,1798.7581300261324,3241.12469752626,3912.7459425395677,2710.6561294363996,0.2096882612407914,78.79999999999986,0.3,
2006-07-01,1.1514711324944489,6.772093239673066,9137.760147691506,1905.7437854171717,3259.6953890823597,3972.3209731919756,2721.9378907853275,0.20946075957664878,79.59999999999985,0.3,
2006-07-02,1.1603811991117694,6.702377031032905,9323.828356647991,2017.0839510195535,3276.6192808730357,4030.1251247554023,2731.4281203372966,0.20921417140636683,80.39999999999985,0.3,
2006-07-03,1.16929126572909,6.630615864880667,9510.807991224321,2132.80130107015,3291.8767706141443,4086.129919540027,2739.141629222399,0.20894763628015203,81.19999999999985,0.3,
2006-07-04,1.1782013323464104,6.556799390095341,9698.6730403663,2252.916560853302,3305.4489253463607,4140.307554166638,2745.093501561363,0.20866020432723395,81.99999999999984,0.3,
2006-07-05,1.187111398963731,6.480914243282377,9887.39680284338,2377.44840108591,3317.3174987508455,4192.630903006623,2749.29910468266,0.20835082644205635,82.79999999999984,0.3,
2006-07-06,1.1960214655810515,6.402944102093145,10076.95178796589,2506.41331379423,3327.46495166231,4243.073522509351,2751.7741025200316,0.20801834316203716,83.59999999999984,0.3,
2006-07-07,1.204931532198372,6.322869730605189,10267.309599537613,2639.8254662680692,3335.8744764856956,4291.6096567838495,2752.534472784554,0.2076614720556963,84.39999999999984,0.3,
2006-07-08,1.2138415988156925,6.24433558542138,10457.656555909838,2775.5264929230193,3343.40301818202,4338.727044804799,2752.534472784554,0.2072898268155308,84.39999999999984,0.3,
2006-07-09,1.222751665433013,6.1700932477066,10647.347374724983,2911.758479498579,3350.7519578243473,4384.836937402056,2752.534472784554,0.20691217808830537,84.39999999999984,0.3,
2006-07-10,1.2316617320503336,6.099785506353978,10836.376777646285,3048.51069823268,3357.9221581473566,4429.943921266247,2752.534472784554,0.2065286366331403,84.39999999999984,0.3,
2006-07-11,1.240571798667654,6.033091490108037,11024.73935271985,3185.772240623264,3364.9144897520914,4474.052622344493,2752.534472784554,0.20613927177584296,84.39999999999984,0.3,
2006-07-12,1.2494818652849746,5.969720287963749,11212.416864024714,3323.5227002242823,3371.7293707312756,4517.164793069156,2752.534472784554,0.20574410935383103,84.39999999999984,0.3,
2006-07-13,1.2583919319022951,5.909410516796554,11399.398942316311,3461.7471979073835,3378.367542771238,4559.284201637691,2752.534472784554,0.20534314712405688,84.39999999999984,0.3,
2006-07-14,1.2673019985196157,5.85192630551715,11585.679351374627,3600.433767815425,3384.829916137164,4600.415667422037,2752.534472784554,0.2049363567133679,84.39999999999984,0.3,
2006-07-15,1.2762120651369362,5.797053772059243,11771.25177099347,3739.5702826191728,3391.117413402784,4640.564074971513,2752.534472784554,0.2045236847258398,84.39999999999984,0.3,
2006-07-16,1.2851221317542567,5.7445985787212095,11956.109798625934,3879.1444529909104,3397.2309697769006,4679.734375858124,2752.534472784554,0.20410505575319085,84.39999999999984,0.3,
2006-07-17,1.2940321983715772,5.694379596256394,12140.215873923506,4019.120199214782,3403.1705308253268,4717.925143883397,2752.534472784554,0.20368035756472908,84.39999999999984,0.3,
2006-07-18,1.3029422649888978,5.64623877145104,12323.585041508934,4159.501120802303,3408.9377878976875,4755.146132808942,2752.534472784554,0.20324949095924486,84.39999999999984,0.3,
2006-07-19,1.3118523316062183,5.600028781607156,12506.210479289712,4300.274199386959,3414.5337257534875,4791.402554149266,2752.534472784554,0.202812329238016,84.39999999999984,0.3,
2006-07-20,1.3207623982235388,5.55561482200934,12688.08529105616,4441.426251324536,3419.9593435190072,4826.699696212619,2752.534472784554,0.20236873252292495,84.39999999999984,0.3,
2006-07-21,1.3296724648408593,5.512873353441392,12869.20250020791,4582.943921230338,3425.215654745375,4861.042924232196,2752.534472784554,0.20191854929307115,84.39999999999984,0.3,
2006-07-22,1.3385825314581798,5.471690996879618,13049.555042485164,4724.813674568383,3430.303687463974,4894.4376804528065,2752.534472784554,0.2014616177113532,84.39999999999984,0.3,
2006-07-23,1.3474925980755004,5.431963555543199,13229.135757887525,4867.021789405873,3435.2244842490204,4926.889484232632,2752.534472784554,0.20099776676399114,84.39999999999984,0.3,
2006-07-24,1.356402664692821,5.393595147487256,13407.937381922928,5009.554347420932,3439.979102295063,4958.403932206932,2752.534472784554,0.20052681723380378,84.39999999999984,0.3,
2006-07-25,1.3653127313101414,5.3564974344252185,13585.952536297043,5152.397224230992,3444.5686135154992,4988.986698550553,2752.534472784554,0.20004858252601385,84.39999999999984,0.3,
2006-07-26,1.374222797927462,5.3205889345564445,13763.173719127604,5295.53607909235,3448.994104666928,5018.643535368326,2752.534472784554,0.19956286936345127,84.39999999999984,0.3,
2006-07-27,1.3831328645447825,5.285794408926574,13939.593294747432,5438.956344007772,3453.2566775032064,5047.380273236452,2752.534472784554,0.19906947836626143,84.39999999999984,0.3,
2006-07-28,1.392042931162103,5.252044312321802,14115.203483143763,5582.643212268054,3457.357448962308,5075.202821913401,2752.534472784554,0.19856820452961263,84.39999999999984,0.3,
2006-07-29,1.4009529977794235,5.219274300942159,14289.996349068464,5726.581626444558,3461.2975513885317,5102.117171235374,2752.534472784554,0.1980588376114222,84.39999999999984,0.3,
2006-07-30,1.409863064396744,5.18742479015227,14463.963790843747,5870.756265842731,3465.0781327922014,5128.129392208815,2752.534472784554,0.1975411624407855,84.39999999999984,0.3,
2006-07-31,1.4187731310140645,5.156440556502897,14637.09752888023,6015.1515334210135,3468.7003571486784,5153.245638310536,2752.534472784554,0.1970149591565848,84.39999999999984,0.3,
2006-08-01,1.427683197631385,5.126270378978857,14809.389093918144,6159.7515421751405,3472.1654047383176,5177.472147004686,2752.534472784554,0.1964800033846689,84.39999999999984,0.3,
2006-08-02,1.4365932642487056,5.09613376547391,14980.745384512695,6305.8851000179275,3475.29996071776,5199.5603237770065,2752.534472784554,0.19593181814370653,84.39999999999984,0.3,
2006-08-03,1.4455033308660261,5.0659130242974895,15151.145147659694,6453.733381557766,3478.079625247852,5219.332140854076,2752.534472784554,0.19536953573579136,84.39999999999984,0.3,
2006-08-04,1.4544133974833466,5.035613832166776,15320.580440937232,6603.260968485629,3480.5080723701058,5236.811400081497,2752.534472784554,0.1947929762231301,84.39999999999984,0.3,
2006-08-05,1.4633234641006672,5.005241677278264,15489.043056370516,6754.431850359571,3482.5890200241065,5252.022185986838,2752.534472784554,0.19420195383288166,84.39999999999984,0.3,
2006-08-06,1.4722335307179877,4.974801886139218,15656.524508279392,6907.209397745197,3484.3262320246617,5264.988878509534,2752.534472784554,0.19359627699983661,84.39999999999984,0.3,
2006-08-07,1.4811435973353082,4.9442996493381255,15823.016021040225,7061.556334374424,3485.723520158528,5275.736166507272,2752.534472784554,0.1929757484158101,84.39999999999984,0.3,
2006-08-08,1.4900536639526287,4.913740046372027,15988.508516781792,7217.434708333403,3486.784746401884,5284.289062046504,2752.534472784554,0.1923401650864883,84.39999999999984,0.3,
2006-08-09,1.4989637305699492,4.883128069639894,16152.99260303563,7374.805862293261,3487.5138252594097,5290.672915482957,2752.534472784554,0.19168931839646192,84.39999999999984,0.3,
2006-08-10,1.5078737971872698,4.852468647703152,16316.458560362065,7533.630402800275,3487.9147262255638,5294.9134313362265,2752.534472784554,0.19102299418317045,84.39999999999984,0.3,
2006-08-11,1.5167838638045903,4.821763469981679,16477.284842812016,7692.278506935548,3487.990714957588,5297.01562091888,2752.534472784554,0.19034095139811985,84.39999999999984,0.3,
2006-08-12,1.5256939304219108,4.792045851877757,16635.68168071909,7849.145103592326,3487.990714957588,5298.545862169179,2752.534472784554,0.18964996144131774,84.39999999999984,0.3,
2006-08-13,1.5346039970392313,4.763579451585348,16791.717668688492,8003.743172578958,3487.9907149575874,5299.983781151947,2752.534472784554,0.18895190033535392,84.39999999999984,0.3,
2006-08-14,1.5435140636565519,4.736299166196162,16945.3262813255,8156.004668382122,3487.990714957588,5301.330897985791,2752.534472784554,0.18824643144737585,84.39999999999984,0.3,
2006-08-15,1.5524241302738724,4.710144167744218,17096.439852929896,8305.860325763379,3487.9907149575884,5302.588812208929,2752.5344727845536,0.18753320414873098,84.39999999999984,0.3,
2006-08-16,1.561334196891193,4.685057557169533,17244.98959243181,8453.239672545315,3487.9907149575884,5303.75920492891,2752.5344727845536,0.18681185434408826,84.39999999999984,0.3,
2006-08-17,1.5702442635085134,4.660986051529684,17390.905607991648,8598.071052023171,3487.9907149575884,5304.843841010891,2752.5344727845536,0.18608200491324767,84.39999999999984,0.3,
2006-08-18,1.579154330125834,4.637879700781418,17534.116941769516,8740.281655529734,3487.9907149575884,5305.844571282194,2752.5344727845536,0.1853432660732097,84.39999999999984,0.3,
2006-08-19,1.5880643967431545,4.615691630912957,17674.55161524185,8879.797565555866,3487.9907149575884,5306.763334728396,2752.5344727845536,0.18459523566738323,84.39999999999984,0.3,
2006-08-20,1.596974463360475,4.594377810602747,17812.136685257028,9016.54380964547,3487.9907149575884,5307.602160653968,2752.5344727845536,0.18383749938817753,84.39999999999984,0.3,
